"Review","Study","column_name","column_value","random_sequence_generation","allocation_concealment","blinding_of_participants_and_personnel","blinding_of_outcome_assessment","blinding_of_participant_personnel_outcome","incomplete_outcome_data","selective_outcome_reporting","other_bias","unknown","number_cat"
"CD015087","Morton 1999","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Nishina 2000","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Nnaji 2017","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Nze 2006","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Riad 2007","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Ryhanen 1994","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Rømsing 2000","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Snir 2000","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Swanepoel 1999","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Tay 2002","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Thiagarajan 1993","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Ubale 2016","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Watters 1988","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Wennstrom 2002","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015087","Willey 2005","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015102","Ananworanich 2021","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Barco 2022","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Connors 2021","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Cools 2022","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ramacciotti 2022","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ananworanich 2021","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Barco 2022","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Connors 2021","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Cools 2022","Allocation_concealment__selection_bias_","High risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ramacciotti 2022","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ananworanich 2021","Blinding_of_participants_and_personnel__performance_bias_","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Barco 2022","Blinding_of_participants_and_personnel__performance_bias_","High risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Connors 2021","Blinding_of_participants_and_personnel__performance_bias_","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Cools 2022","Blinding_of_participants_and_personnel__performance_bias_","High risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ramacciotti 2022","Blinding_of_participants_and_personnel__performance_bias_","High risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ananworanich 2021","Blinding_of_outcome_assessment__detection_bias_","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Barco 2022","Blinding_of_outcome_assessment__detection_bias_","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Connors 2021","Blinding_of_outcome_assessment__detection_bias_","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Cools 2022","Blinding_of_outcome_assessment__detection_bias_","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ramacciotti 2022","Blinding_of_outcome_assessment__detection_bias_","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015102","Ananworanich 2021","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015102","Barco 2022","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015102","Connors 2021","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015102","Cools 2022","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015102","Ramacciotti 2022","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
NA,"Ananworanich 2021","Selective_reporting__reporting_bias_","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
NA,"Barco 2022","Selective_reporting__reporting_bias_","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
NA,"Connors 2021","Selective_reporting__reporting_bias_","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
NA,"Cools 2022","Selective_reporting__reporting_bias_","High risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
NA,"Ramacciotti 2022","Selective_reporting__reporting_bias_","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
NA,"Ananworanich 2021","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
NA,"Barco 2022","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
NA,"Connors 2021","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
NA,"Cools 2022","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
NA,"Ramacciotti 2022","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Bansal 2017","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","High risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Unclear risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Blinding_of_outcome_assessment__detection_bias___Subjective_outcomes","Unclear risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Blinding_of_outcome_assessment__detection_bias___Objective_outcomes","Low risk",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Batagello 2021","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Kumar 2013","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Incomplete_outcome_data__attrition_bias___All_outcomes","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Incomplete_outcome_data__attrition_bias___All_outcomes","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Rashid 2018","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Incomplete_outcome_data__attrition_bias___All_outcomes","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"CD015122","Bansal 2017","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Batagello 2021","Selective_reporting__reporting_bias_","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Iskakov 2016","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Kumar 2013","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Mohammadi 2019","Selective_reporting__reporting_bias_","High risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Selective_reporting__reporting_bias_","High risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Mokhtari 2021","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Rashid 2018","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Siddiq 2017","Selective_reporting__reporting_bias_","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1
"CD015122","Bansal 2017","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Batagello 2021","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Iskakov 2016","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Kumar 2013","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Maghsoudi 2018_Group 2","Other_bias","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Maghsoudi 2018_Group 3","Other_bias","Unclear risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Mohammadi 2019","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Mohammadi Sichani 2019","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Mokhtari 2021","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Rashid 2018","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015122","Siddiq 2017","Other_bias","Low risk",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"CD015133","Armanian 2014","Random_sequence_generation__selection_bias_","High risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Boehm 2002","Random_sequence_generation__selection_bias_","Unclear risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Dilli 2015","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Hascoët 2022","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Modi 2010","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Riskin 2010","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","van den Berg 2010","Random_sequence_generation__selection_bias_","Low risk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Armanian 2014","Allocation_concealment__selection_bias_","High risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Boehm 2002","Allocation_concealment__selection_bias_","Unclear risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Dilli 2015","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Hascoët 2022","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Modi 2010","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Riskin 2010","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","van den Berg 2010","Allocation_concealment__selection_bias_","Low risk",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Armanian 2014","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","High risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Boehm 2002","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Dilli 2015","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Hascoët 2022","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Modi 2010","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","Riskin 2010","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"CD015133","van den Berg 2010","Blinding_of_participants_and_personnel__performance_bias___All_outcomes","Low risk",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
