"group"	"DOI"	"Title"	"Year"
"children"	"10.1002/14651858.CD005257.pub3"	"Interventions for non‐oliguric hyperkalaemia in preterm neonates"	2012
"children_and_adults"	"10.1002/14651858.CD006100.pub2"	"Leukotriene receptor antagonists in addition to usual care for acute asthma in adults and children"	2012
"children"	"10.1002/14651858.CD005556.pub2"	"Interventions for chronic blepharitis"	2012
"children_and_adults"	"10.1002/14651858.CD002314.pub3"	"Anti‐leukotriene agents compared to inhaled corticosteroids in the management of recurrent and/or chronic asthma in adults and children"	2012
"children_and_adults"	"10.1002/14651858.CD008523.pub2"	"Pacing for drug‐refractory or drug‐intolerant hypertrophic cardiomyopathy"	2012
"children"	"10.1002/14651858.CD008344.pub2"	"Nutritional support for liver disease"	2012
"children"	"10.1002/14651858.CD004111.pub2"	"Totally implantable vascular access devices for cystic fibrosis"	2012
"children"	"10.1002/14651858.CD007596.pub3"	"Glucocorticoids for the treatment of anaphylaxis"	2012
"children_and_adults"	"10.1002/14651858.CD003533.pub2"	"Primary care based clinics for asthma"	2012
"children"	"10.1002/14651858.CD003797.pub2"	"Anticholinergic therapy for acute asthma in children"	2012
"children"	"10.1002/14651858.CD005137.pub3"	"Interventions for unilateral and bilateral refractive amblyopia"	2012
"children"	"10.1002/14651858.CD005385.pub3"	"Recombinant human activated protein C for severe sepsis in neonates"	2012
"children"	"10.1002/14651858.CD004426.pub3"	"Treatment for mitochondrial disorders"	2012
"children"	"10.1002/14651858.CD003964.pub3"	"Interventions for preventing infection in nephrotic syndrome"	2012
"children"	"10.1002/14651858.CD003495.pub3"	"Intravenous secretin for autism spectrum disorders (ASD)"	2012
"children"	"10.1002/14651858.CD005530.pub3"	"Combined DTP‐HBV‐HIB vaccine versus separately administered DTP‐HBV and HIB vaccines for primary prevention of diphtheria, tetanus, pertussis, hepatitis B and   Haemophilus influenzae B (HIB)"	2012
"children"	"10.1002/14651858.CD001541.pub3"	"Interventions for ingrowing toenails"	2012
"children_and_adults"	"10.1002/14651858.CD006923.pub3"	"Regular treatment with formoterol for chronic asthma: serious adverse events"	2012
"children"	"10.1002/14651858.CD002744.pub4"	"Neuraminidase inhibitors for preventing and treating influenza in children (published trials only)"	2012
"children"	"10.1002/14651858.CD008173.pub2"	"Prophylactic antibiotics to reduce morbidity and mortality in newborn infants with intercostal catheters"	2012
"children_and_adults"	"10.1002/14651858.CD009238.pub2"	"Helminth therapy (worms) for allergic rhinitis"	2012
"children_and_adults"	"10.1002/14651858.CD007119.pub2"	"Interventions for restoring patency of occluded central venous catheter lumens"	2012
"children"	"10.1002/14651858.CD008596.pub2"	"Histamine H2‐receptor antagonists for urticaria"	2012
"children_and_adults"	"10.1002/14651858.CD008372.pub2"	"Tricyclic antidepressants for autism spectrum disorders (ASD) in children and adolescents"	2012
"children"	"10.1002/14651858.CD005011.pub4"	"Recombinant factor VIIa for the prevention and treatment of bleeding in patients without haemophilia"	2012
"children_and_adults"	"10.1002/14651858.CD009756"	"Mobile phone text messaging for promoting adherence to antiretroviral therapy in patients with HIV infection"	2012
"children_and_adults"	"10.1002/14651858.CD006540.pub2"	"One‐to‐one dietary interventions undertaken in a dental setting to change dietary behaviour"	2012
"children"	"10.1002/14651858.CD005544.pub2"	"Medications for increasing milk supply in mothers expressing breastmilk for their preterm hospitalised infants"	2012
"children"	"10.1002/14651858.CD000510.pub2"	"Prophylactic versus selective use of surfactant in preventing morbidity and mortality in preterm infants"	2012
"children"	"10.1002/14651858.CD008197.pub2"	"Distal aortic perfusion during thoracoabdominal aneurysm repair for prevention of paraplegia"	2012
"children"	"10.1002/14651858.CD004877.pub3"	"Chinese medicinal herbs for sore throat"	2012
"children"	"10.1002/14651858.CD005095.pub2"	"Enteral iron supplementation in preterm and low birth weight infants"	2012
"children_and_adults"	"10.1002/14651858.CD007695.pub3"	"Regular treatment with formoterol versus regular treatment with salmeterol for chronic asthma: serious adverse events"	2012
"children"	"10.1002/14651858.CD006176.pub2"	"Umbilical vein injection for the routine management of third stage of labour"	2012
"children"	"10.1002/14651858.CD008852.pub2"	"Calcineurin inhibitor minimisation versus continuation of calcineurin inhibitor treatment for liver transplant recipients"	2012
"children"	"10.1002/14651858.CD008896.pub2"	"Strategies for improving the acceptability and acceptance of the copper intrauterine device"	2012
"children"	"10.1002/14651858.CD006943.pub2"	"Interventions for covert bacteriuria in children"	2012
"children_and_adults"	"10.1002/14651858.CD005272.pub3"	"Behavioral interventions to reduce the transmission of HIV infection among sex workers and their clients in low‐ and middle‐income countries"	2012
"children"	"10.1002/14651858.CD004560.pub4"	"Chinese medicinal herbs for acute bronchitis"	2012
"children"	"10.1002/14651858.CD009007.pub2"	"Blood transfusions for anaemia in patients with advanced cancer"	2012
"children"	"10.1002/14651858.CD008262.pub2"	"Cold‐water immersion (cryotherapy) for preventing and treating muscle soreness after exercise"	2012
"children"	"10.1002/14651858.CD008264.pub2"	"Antibiotics for leptospirosis"	2012
"children"	"10.1002/14651858.CD009302.pub2"	"Different magnesium sulphate regimens for neuroprotection of the fetus for women at risk of preterm birth"	2012
"children"	"10.1002/14651858.CD003264.pub3"	"Growth hormone for children with chronic kidney disease"	2012
"children"	"10.1002/14651858.CD004003.pub4"	"Environmental sanitary interventions for preventing active trachoma"	2012
"children"	"10.1002/14651858.CD005205.pub3"	"Dietary supplements for established atopic eczema"	2012
"children_and_adults"	"10.1002/14651858.CD003431.pub3"	"Non surgical therapy for anal fissure"	2012
"children"	"10.1002/14651858.CD008155.pub2"	"Surfactant for bacterial pneumonia in late preterm and term infants"	2012
"children"	"10.1002/14651858.CD006659.pub3"	"Carnitine supplementation for inborn errors of metabolism"	2012
"children"	"10.1002/14651858.CD008762.pub2"	"Aloe vera for treating acute and chronic wounds"	2012
"children"	"10.1002/14651858.CD008993.pub2"	"Surgery for congenital choanal atresia"	2012
"children"	"10.1002/14651858.CD003756.pub4"	"Intermittent preventive treatment for malaria in children living in areas with seasonal transmission"	2012
"children"	"10.1002/14651858.CD008225.pub2"	"Behavioural and cognitive‐behavioural group‐based parenting programmes for early‐onset conduct problems in children aged 3 to 12 years"	2012
"children"	"10.1002/14651858.CD004386.pub3"	"Antibiotic prophylaxis for bacterial infections in afebrile neutropenic patients following chemotherapy"	2012
"children_and_adults"	"10.1002/14651858.CD008101.pub2"	"Continuous glucose monitoring systems for type 1 diabetes mellitus"	2012
"children"	"10.1002/14651858.CD006122.pub3"	"High‐carbohydrate, high‐protein, low‐fat versus low‐carbohydrate, high‐protein, high‐fat enteral feeds for burns"	2012
"children"	"10.1002/14651858.CD007966.pub2"	"Prophylactic phototherapy for preventing jaundice in preterm or low birth weight infants"	2012
"children"	"10.1002/14651858.CD001046.pub2"	"Steroids for acute spinal cord injury"	2012
"children"	"10.1002/14651858.CD005477.pub4"	"Single layer versus double layer suture anastomosis of the gastrointestinal tract"	2012
"children"	"10.1002/14651858.CD009037.pub2"	"Interventions for pregnant women with hyperglycaemia not meeting gestational diabetes and type 2 diabetes diagnostic criteria"	2012
"children"	"10.1002/14651858.CD004456.pub3"	"Home visits during pregnancy and after birth for women with an alcohol or drug problem"	2012
"children"	"10.1002/14651858.CD003261.pub3"	"Interventions for impetigo"	2012
"children_and_adults"	"10.1002/14651858.CD008288.pub2"	"Ayurvedic treatments for diabetes mellitus"	2011
"children_and_adults"	"10.1002/14651858.CD003681.pub3"	"Auditory integration training and other sound therapies for autism spectrum disorders (ASD)"	2011
"children"	"10.1002/14651858.CD001454.pub3"	"Diuretics for respiratory distress syndrome in preterm infants"	2011
"children_and_adults"	"10.1002/14651858.CD004857.pub2"	"Oxcarbazepine for acute affective episodes in bipolar disorder"	2011
"children_and_adults"	"10.1002/14651858.CD004106.pub4"	"Combination fluticasone and salmeterol versus fixed dose combination budesonide and formoterol for chronic asthma in adults and children"	2011
"children"	"10.1002/14651858.CD007931.pub2"	"Physical training for McArdle disease"	2011
"children"	"10.1002/14651858.CD007969.pub2"	"Light‐emitting diode phototherapy for unconjugated hyperbilirubinaemia in neonates"	2011
"children_and_adults"	"10.1002/14651858.CD006528.pub2"	"Mirtazapine versus other antidepressive agents for depression"	2011
"children"	"10.1002/14651858.CD008131.pub2"	"Home‐based child development interventions for preschool children from socially disadvantaged families"	2011
"children"	"10.1002/14651858.CD007592.pub2"	"Fluoride supplements (tablets, drops, lozenges or chewing gums) for preventing dental caries in children"	2011
"children"	"10.1002/14651858.CD009085.pub2"	"Intermittent iron supplementation for improving nutrition and development in children under 12 years of age"	2011
"children"	"10.1002/14651858.CD003018.pub3"	"Parent training interventions for Attention Deficit Hyperactivity Disorder (ADHD) in children aged 5 to 18 years"	2011
"children_and_adults"	"10.1002/14651858.CD003754.pub3"	"Oral rehydration salt solution for treating cholera: ≤ 270 mOsm/L solutions vs ≥ 310 mOsm/L solutions"	2011
"children"	"10.1002/14651858.CD005230.pub2"	"Complementary and miscellaneous interventions for nocturnal enuresis in children"	2011
"children"	"10.1002/14651858.CD003065.pub2"	"Tracheal suctioning without disconnection in intubated ventilated neonates"	2011
"children"	"10.1002/14651858.CD003662.pub4"	"Corticosteroids for treating hypotension in preterm infants"	2011
"children_and_adults"	"10.1002/14651858.CD008240.pub2"	"Topical interventions for genital lichen sclerosus"	2011
"children"	"10.1002/14651858.CD009513"	"Interventions to improve adherence to antiretroviral therapy in children with HIV infection"	2011
"children"	"10.1002/14651858.CD002240.pub4"	"Behavioural and cognitive interventions with or without other treatments for the management of faecal incontinence in children"	2011
"children"	"10.1002/14651858.CD007381.pub2"	"Mentoring adolescents to prevent drug and alcohol use"	2011
"children"	"10.1002/14651858.CD006068.pub3"	"Patient isolation measures for infants with candida colonization or infection for preventing or reducing transmission of candida in neonatal units"	2011
"children"	"10.1002/14651858.CD003985.pub3"	"Non‐legislative interventions for the promotion of cycle helmet wearing by children"	2011
"children"	"10.1002/14651858.CD005279.pub4"	"Ultrasound use for the placement of haemodialysis catheters"	2011
"children"	"10.1002/14651858.CD007992.pub2"	"Omega‐3 fatty acids supplementation for autism spectrum disorders (ASD)"	2011
"children"	"10.1002/14651858.CD007907.pub2"	"Surgical interventions for diaphyseal fractures of the radius and ulna in children"	2011
"children"	"10.1002/14651858.CD008538.pub2"	"Sargramostim (GM‐CSF) for induction of remission in Crohn's disease"	2011
"children"	"10.1002/14651858.CD008473.pub2"	"Melatonin for non‐respiratory sleep disorders in visually impaired children"	2011
"children"	"10.1002/14651858.CD000512.pub2"	"Low versus high haemoglobin concentration threshold for blood transfusion for preventing morbidity and mortality in very low birth weight infants"	2011
"children"	"10.1002/14651858.CD007152.pub2"	"Lasers or light sources for treating port‐wine stains"	2011
"children"	"10.1002/14651858.CD003740.pub2"	"Oral immunoglobulin for the prevention of rotavirus infection in low birth weight infants"	2011
"children_and_adults"	"10.1002/14651858.CD005531.pub4"	"Chinese medicinal herbs for measles"	2011
"children"	"10.1002/14651858.CD003439.pub2"	"Impact of tobacco advertising and promotion on increasing adolescent smoking behaviours"	2011
"children"	"10.1002/14651858.CD007453.pub3"	"Interventions for treatment of neonatal hyperglycemia in very low birth weight infants"	2011
"children"	"10.1002/14651858.CD001452.pub4"	"Venepuncture versus heel lance for blood sampling in term neonates"	2011
"children"	"10.1002/14651858.CD007368.pub2"	"Zinc supplementation as an adjunct to antibiotics in the treatment of pneumonia in children 2 to 59 months of age"	2011
"children"	"10.1002/14651858.CD003742.pub2"	"Oral immunoglobulin for the treatment of rotavirus diarrhea in low birth weight infants"	2011
"children"	"10.1002/14651858.CD007615.pub3"	"Interventions for prevention of neonatal hyperglycemia in very low birth weight infants"	2011
"children_and_adults"	"10.1002/14651858.CD004530.pub4"	"Fluoroquinolones for treating typhoid and paratyphoid fever (enteric fever)"	2011
"children"	"10.1002/14651858.CD003956.pub2"	"Granulocyte transfusions for neonates with confirmed or suspected sepsis and neutropenia"	2011
"children"	"10.1002/14651858.CD007842.pub2"	"Acupuncture for slowing the progression of myopia in children and adolescents"	2011
"children"	"10.1002/14651858.CD007849.pub2"	"Acupuncture for autism spectrum disorders (ASD)"	2011
"children"	"10.1002/14651858.CD004595.pub2"	"Screening programmes for developmental dysplasia of the hip in newborn infants"	2011
"children"	"10.1002/14651858.CD005506.pub5"	"Antiemetics for reducing vomiting related to acute gastroenteritis in children and adolescents"	2011
"children"	"10.1002/14651858.CD001817.pub2"	"Diuretics acting on the distal renal tubule for preterm infants with (or developing) chronic lung disease"	2011
"children"	"10.1002/14651858.CD009308"	"Universal family‐based prevention programs for alcohol misuse in young people"	2011
"children"	"10.1002/14651858.CD001025.pub3"	"Counselling for mental health and psychosocial problems in primary care"	2011
"children"	"10.1002/14651858.CD004214.pub4"	"Transfer of preterm infants from incubator to open cot at lower versus higher body weight"	2011
"children"	"10.1002/14651858.CD001453.pub2"	"Intravenous or enteral loop diuretics for preterm infants with (or developing) chronic lung disease"	2011
"children"	"10.1002/14651858.CD003423.pub3"	"Antihistamines and/or decongestants for otitis media with effusion (OME) in children"	2011
"children"	"10.1002/14651858.CD007645.pub2"	"Local anaesthetic eye drops for prevention of pain in preterm infants undergoing screening for retinopathy of prematurity"	2011
"children"	"10.1002/14651858.CD009307"	"Universal multi‐component prevention programs for alcohol misuse in young people"	2011
"children"	"10.1002/14651858.CD003997.pub2"	"Steroids for improving recovery following tonsillectomy in children"	2011
"children"	"10.1002/14651858.CD003062.pub2"	"Cot‐nursing versus incubator care for preterm infants"	2011
"children"	"10.1002/14651858.CD006907.pub2"	"Tight control of mild‐moderate pre‐existing or non‐proteinuric gestational hypertension"	2011
"children"	"10.1002/14651858.CD003309.pub2"	"Deep versus shallow suction of endotracheal tubes in ventilated neonates and young infants"	2011
"children_and_adults"	"10.1002/14651858.CD001291.pub2"	"Community interventions for preventing smoking in young people"	2011
"children"	"10.1002/14651858.CD008235.pub2"	"TPO receptor agonist for chronic idiopathic thrombocytopenic purpura"	2011
"children"	"10.1002/14651858.CD007604.pub2"	"Fluid restriction and prophylactic indomethacin versus prophylactic indomethacin alone for prevention of morbidity and mortality in extremely low birth weight infants"	2011
"children_and_adults"	"10.1002/14651858.CD005198.pub3"	"Therapeutic interventions for Burkitt lymphoma in children"	2011
"children"	"10.1002/14651858.CD004577.pub3"	"Stretching to prevent or reduce muscle soreness after exercise"	2011
"children"	"10.1002/14651858.CD003318.pub3"	"Strategies for integrating primary health services in low‐ and middle‐income countries at the point of delivery"	2011
"children"	"10.1002/14651858.CD003510.pub3"	"Antiretrovirals for reducing the risk of mother‐to‐child transmission of HIV infection"	2011
"children"	"10.1002/14651858.CD007296.pub2"	"Early versus Delayed Refeeding for Children with Acute Diarrhoea"	2011
"children_and_adults"	"10.1002/14651858.CD002851.pub4"	"Scopolamine (hyoscine) for preventing and treating motion sickness"	2011
"children"	"10.1002/14651858.CD008741.pub2"	"Integrating prevention of mother‐to‐child HIV transmission (PMTCT) programmes with other health services for preventing HIV infection and improving HIV outcomes in developing countries"	2011
"children"	"10.1002/14651858.CD008050.pub2"	"Secondary bone grafting for alveolar cleft in children with cleft lip or cleft lip and palate"	2011
"children"	"10.1002/14651858.CD003917.pub4"	"Cardioprotective interventions for cancer patients receiving anthracyclines"	2011
"children"	"10.1002/14651858.CD006374.pub2"	"Antipsychotic medication for early episode schizophrenia"	2011
"children"	"10.1002/14651858.CD003123.pub3"	"Epinephrine for bronchiolitis"	2011
"children_and_adults"	"10.1002/14651858.CD008695.pub2"	"Short courses of antibiotics for children and adults with bronchiectasis"	2011
"children"	"10.1002/14651858.CD008308.pub2"	"Intratracheal Clara cell secretory protein (CCSP) administration in preterm infants with or at risk of respiratory distress syndrome"	2011
"children"	"10.1002/14651858.CD001935.pub3"	"Oral or topical nasal steroids for hearing loss associated with otitis media with effusion in children"	2011
"children_and_adults"	"10.1002/14651858.CD006325.pub3"	"Methotrexate for high‐grade osteosarcoma in children and young adults"	2011
"children"	"10.1002/14651858.CD008476.pub2"	"Folic acid for fragile X syndrome"	2011
"children"	"10.1002/14651858.CD009113"	"Universal school‐based prevention programs for alcohol misuse in young people"	2011
"children_and_adults"	"10.1002/14651858.CD004615.pub3"	"Mannitol and other osmotic diuretics as adjuncts for treating cerebral malaria"	2011
"children_and_adults"	"10.1002/14651858.CD001035.pub2"	"Interventions for encouraging sexual behaviours intended to prevent cervical cancer"	2011
"children"	"10.1002/14651858.CD008182.pub2"	"Treatment of obstructive sleep apnoea for chronic cough in children"	2011
"children"	"10.1002/14651858.CD007839.pub2"	"Acupuncture for Attention Deficit Hyperactivity Disorder (ADHD) in children and adolescents"	2011
"children"	"10.1002/14651858.CD006776.pub2"	"Using alternative statistical formats for presenting risks and risk reductions"	2011
"children_and_adults"	"10.1002/14651858.CD007553.pub2"	"Single dose oral mefenamic acid for acute postoperative pain in adults"	2011
"children"	"10.1002/14651858.CD007294.pub2"	"Chemotherapy wafers for high grade glioma"	2011
"children_and_adults"	"10.1002/14651858.CD008603.pub2"	"Oral vaccines for preventing cholera"	2011
"children"	"10.1002/14651858.CD006505.pub2"	"Vaccines for prophylaxis of viral infections in patients with hematological malignancies"	2011
"children_and_adults"	"10.1002/14651858.CD002211.pub2"	"Dissection versus diathermy for tonsillectomy"	2011
"children"	"10.1002/14651858.CD007578.pub2"	"Notification and support for people exposed to the risk of Creutzfeldt‐Jakob disease (CJD) (or other prion diseases) through medical treatment (iatrogenically)"	2011
"children"	"10.1002/14651858.CD000436.pub3"	"Dietary sodium manipulation and asthma"	2011
"children"	"10.1002/14651858.CD002964.pub2"	"Individual and group based parenting programmes for improving psychosocial outcomes for teenage parents and their children"	2011
"children"	"10.1002/14651858.CD008311.pub2"	"Pharyngeal instillation of surfactant before the first breath for prevention of morbidity and mortality in preterm infants at risk of respiratory distress syndrome"	2011
"children"	"10.1002/14651858.CD007248.pub2"	"Propofol for procedural sedation/anaesthesia in neonates"	2011
"children"	"10.1002/14651858.CD006688.pub2"	"Azithromycin for treating uncomplicated malaria"	2011
"children_and_adults"	"10.1002/14651858.CD007556.pub2"	"Single dose oral fenoprofen for acute postoperative pain in adults"	2011
"children_and_adults"	"10.1002/14651858.CD007295.pub2"	"Pharmacologic treatment of depression in multiple sclerosis"	2011
"children"	"10.1002/14651858.CD003315.pub3"	"Feeding interventions for growth and development in infants with cleft lip, cleft palate or cleft lip and palate"	2011
"children"	"10.1002/14651858.CD004419.pub3"	"Advising patients to increase fluid intake for treating acute respiratory infections"	2011
"children"	"10.1002/14651858.CD006979.pub2"	"Strategies for the withdrawal of nasal continuous positive airway pressure (NCPAP) in preterm infants"	2011
"children"	"10.1002/14651858.CD003600.pub3"	"Modification of the home environment for the reduction of injuries"	2011
"children"	"10.1002/14651858.CD003279.pub3"	"Treatment for Lambert‐Eaton myasthenic syndrome"	2011
"children_and_adults"	"10.1002/14651858.CD004823.pub4"	"Gastro‐oesophageal reflux treatment for prolonged non‐specific cough in children and adults"	2011
"children"	"10.1002/14651858.CD001080.pub2"	"Digoxin for preventing or treating neonatal respiratory distress syndrome"	2011
"children_and_adults"	"10.1002/14651858.CD002893.pub2"	"Sublingual immunotherapy for allergic rhinitis"	2010
"children"	"10.1002/14651858.CD007785.pub2"	"Interventions other than anticoagulants and systemic antibiotics for prevention of central venous catheter‐related infections in children with cancer"	2010
"children"	"10.1002/14651858.CD004971.pub2"	"Different powered toothbrushes for plaque control and gingival health"	2010
"children_and_adults"	"10.1002/14651858.CD006669.pub2"	"High‐dose chemotherapy for children and young adults with stage IV rhabdomyosarcoma"	2010
"children"	"10.1002/14651858.CD000140.pub2"	"Methylxanthine treatment for apnoea in preterm infants"	2010
"children"	"10.1002/14651858.CD000432.pub2"	"Prophylactic methylxanthine for prevention of apnoea in preterm infants"	2010
"children"	"10.1002/14651858.CD005235.pub2"	"Inferior turbinate surgery for nasal obstruction in allergic rhinitis after failed medical treatment"	2010
"children"	"10.1002/14651858.CD000139.pub2"	"Prophylactic methylxanthines for endotracheal extubation in preterm infants"	2010
"children"	"10.1002/14651858.CD008243.pub2"	"Percutaneous lines for delivering intravenous antibiotics in people with cystic fibrosis"	2010
"children"	"10.1002/14651858.CD004492.pub4"	"Stage‐based interventions for smoking cessation"	2010
"children"	"10.1002/14651858.CD005197.pub3"	"Anti‐pseudomonal beta‐lactams for the initial, empirical, treatment of febrile neutropenia: comparison of beta‐lactams"	2010
"children_and_adults"	"10.1002/14651858.CD003940.pub3"	"Interventions for the prevention and management of oropharyngeal candidiasis associated with HIV infection in adults and children"	2010
"children"	"10.1002/14651858.CD005109.pub3"	"Recombinant human interleukin 10 for induction of remission in Crohn's disease"	2010
"children"	"10.1002/14651858.CD007802.pub2"	"Milrinone for persistent pulmonary hypertension of the newborn"	2010
"children"	"10.1002/14651858.CD006633.pub2"	"Clozapine versus other atypical antipsychotics for schizophrenia"	2010
"children_and_adults"	"10.1002/14651858.CD008740"	"Tenofovir or zidovudine in three‐drug combination therapy with one nucleoside reverse transcriptase inhibitor and one non‐nucleoside reverse transcriptase inhibitor for initial treatment of HIV infection in antiretroviral‐naïve individuals"	2010
"children"	"10.1002/14651858.CD001801.pub3"	"Grommets (ventilation tubes) for hearing loss associated with otitis media with effusion in children"	2010
"children"	"10.1002/14651858.CD006944.pub2"	"Vitamin D supplementation for improving bone mineral density in children"	2010
"children"	"10.1002/14651858.CD001095.pub2"	"Short‐course antibiotics for acute otitis media"	2010
"children_and_adults"	"10.1002/14651858.CD008418.pub2"	"Formoterol versus short‐acting beta‐agonists as relief medication for adults and children with asthma"	2010
"children"	"10.1002/14651858.CD006388.pub2"	"Octreotide for the treatment of chylothorax in neonates"	2010
"children"	"10.1002/14651858.CD008437.pub2"	"Respiratory function monitoring to reduce mortality and morbidity in newborn infants receiving resuscitation"	2010
"children"	"10.1002/14651858.CD006784.pub4"	"Antibiotic therapy for Shigella dysentery"	2010
"children_and_adults"	"10.1002/14651858.CD000974.pub2"	"Vaccines for preventing cholera: killed whole cell or other subunit vaccines (injected)"	2010
"children_and_adults"	"10.1002/14651858.CD008651"	"Stavudine or zidovudine in three‐drug combination therapy for initial treatment of HIV infection in antiretroviral‐naïve individuals"	2010
"children"	"10.1002/14651858.CD008246.pub2"	"Flow‐cycled versus time‐cycled synchronized ventilation for neonates"	2010
"children_and_adults"	"10.1002/14651858.CD007943.pub2"	"Surgery for tympanic membrane retraction pockets"	2010
"children"	"10.1002/14651858.CD000174.pub2"	"Prophylactic intravenous indomethacin for preventing mortality and morbidity in preterm infants"	2010
"children"	"10.1002/14651858.CD007570.pub2"	"Lactulose versus Polyethylene Glycol for Chronic Constipation"	2010
"children"	"10.1002/14651858.CD006989.pub2"	"Antihistamines used in addition to topical nasal steroids for intermittent and persistent allergic rhinitis in children"	2010
"children_and_adults"	"10.1002/14651858.CD007316.pub2"	"Combined pharmacotherapy and psychological therapies for post traumatic stress disorder (PTSD)"	2010
"children_and_adults"	"10.1002/14651858.CD006517.pub3"	"Antiretroviral regimens for patients with HIV who fail first‐line antiretroviral therapy"	2010
"children"	"10.1002/14651858.CD008563"	"Prevention of diarrhoea in children with HIV infection or exposure to maternal HIV infection"	2010
"children_and_adults"	"10.1002/14651858.CD007180.pub2"	"Interventions to improve disposal of human excreta for preventing diarrhoea"	2010
"children"	"10.1002/14651858.CD006507.pub2"	"Meditation therapies for attention‐deficit/hyperactivity disorder (ADHD)"	2010
"children"	"10.1002/14651858.CD007539.pub2"	"Pharmacological interventions for the prevention of allergic and febrile non‐haemolytic transfusion reactions"	2010
"children"	"10.1002/14651858.CD007022.pub2"	"Teicoplanin versus vancomycin for proven or suspected infection"	2010
"children"	"10.1002/14651858.CD004299.pub2"	"Interventions for cellulitis and erysipelas"	2010
"children"	"10.1002/14651858.CD007665.pub2"	"Treatment for leiomyosarcoma and leiomyoma in children with HIV infection"	2010
"children_and_adults"	"10.1002/14651858.CD006344.pub3"	"Indigenous healthcare worker involvement for Indigenous adults and children with asthma"	2010
"children"	"10.1002/14651858.CD008132.pub2"	"Iron supplementation for breath‐holding attacks in children"	2010
"children_and_adults"	"10.1002/14651858.CD005535.pub2"	"Addition of long‐acting beta2‐agonists to inhaled corticosteroids versus same dose inhaled corticosteroids for chronic asthma in adults and children"	2010
"children_and_adults"	"10.1002/14651858.CD005006.pub4"	"Different anthracycline derivates for reducing cardiotoxicity in cancer patients"	2010
"children_and_adults"	"10.1002/14651858.CD005533.pub2"	"Addition of long‐acting beta2‐agonists to inhaled steroids versus higher dose inhaled steroids in adults and children with persistent asthma"	2010
"children"	"10.1002/14651858.CD006657.pub2"	"Indoor residual spraying for preventing malaria"	2010
"children"	"10.1002/14651858.CD002300.pub2"	"Cisapride treatment for gastro‐oesophageal reflux in children"	2010
"children_and_adults"	"10.1002/14651858.CD008440"	"Antiretroviral therapy (ART) for treating HIV infection in ART‐eligible pregnant women"	2010
"children"	"10.1002/14651858.CD004015.pub3"	"Lay health workers in primary and community health care for maternal and child health and the management of infectious diseases"	2010
"children_and_adults"	"10.1002/14651858.CD003499.pub3"	"Antiepileptics for aggression and associated impulsivity"	2010
"children"	"10.1002/14651858.CD006973.pub2"	"Interventions for increasing ankle range of motion in patients with neuromuscular disease"	2010
"children_and_adults"	"10.1002/14651858.CD007729.pub2"	"Singing for children and adults with bronchiectasis"	2010
"children"	"10.1002/14651858.CD006343.pub2"	"Antifungal therapy in infants and children with proven, probable or suspected invasive fungal infections"	2010
"children"	"10.1002/14651858.CD001079.pub2"	"Prophylactic protein free synthetic surfactant for preventing morbidity and mortality in preterm infants"	2010
"children"	"10.1002/14651858.CD005089.pub2"	"Partial exchange transfusion to prevent neurodevelopmental disability in infants with polycythemia"	2010
"children"	"10.1002/14651858.CD006894.pub2"	"Interventions for preventing infectious complications in haemodialysis patients with central venous catheters"	2010
"children"	"10.1002/14651858.CD008282"	"Adenoidectomy for recurrent or chronic nasal symptoms in children"	2010
"children"	"10.1002/14651858.CD000273.pub2"	"Caffeine versus theophylline for apnea in preterm infants"	2010
"children"	"10.1002/14651858.CD003469.pub4"	"Botulinum toxin A as an adjunct to treatment in the management of the upper limb in children with spastic cerebral palsy (UPDATE)"	2010
"children"	"10.1002/14651858.CD003278.pub2"	"Scapular fixation in muscular dystrophy"	2010
"children_and_adults"	"10.1002/14651858.CD005417.pub2"	"Home‐based care for reducing morbidity and mortality in people infected with HIV/AIDS"	2010
"children"	"10.1002/14651858.CD004343.pub2"	"Ethamsylate for the prevention of morbidity and mortality in preterm or very low birth weight infants"	2010
"children_and_adults"	"10.1002/14651858.CD007502.pub2"	"Massage therapy for people with HIV/AIDS"	2010
"children_and_adults"	"10.1002/14651858.CD005103.pub2"	"Continuous subcutaneous insulin infusion (CSII) versus multiple insulin injections for type 1 diabetes mellitus"	2010
"children"	"10.1002/14651858.CD000229.pub2"	"Vitamin K prior to preterm birth for preventing neonatal periventricular haemorrhage"	2010
"children"	"10.1002/14651858.CD003897.pub3"	"Interleukin 2 receptor antagonists for kidney transplant recipients"	2010
"children"	"10.1002/14651858.CD007810.pub2"	"Adenoidectomy for otitis media in children"	2010
"children"	"10.1002/14651858.CD005445.pub2"	"Ribavirin plus interferon versus interferon for chronic hepatitis C"	2010
"children_and_adults"	"10.1002/14651858.CD007552.pub2"	"Single dose oral meloxicam for acute postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD005285.pub2"	"Preoperative fasting for preventing perioperative complications in children"	2009
"children"	"10.1002/14651858.CD006597.pub2"	"Specialist nursing interventions for inflammatory bowel disease"	2009
"children_and_adults"	"10.1002/14651858.CD007441.pub2"	"Single dose oral lornoxicam for acute postoperative pain in adults"	2009
"children"	"10.1002/14651858.CD006527.pub3"	"Educational interventions for the prevention of eye injuries"	2009
"children_and_adults"	"10.1002/14651858.CD006340.pub3"	"Tailored interventions based on exhaled nitric oxide versus clinical symptoms for asthma in children and adults"	2009
